gene	logFC
TRINITY_DN100034_c0_g1_i1	-1.44911287010935
TRINITY_DN100115_c0_g1_i1	-2.01671840601966
TRINITY_DN100260_c0_g2_i1	-1.37201390875068
TRINITY_DN100323_c0_g3_i1	-4.66754202344963
TRINITY_DN100376_c0_g1_i1	-1.40003606457115
TRINITY_DN100411_c0_g1_i1	-3.72237482750301
TRINITY_DN100550_c0_g2_i1	-5.05045123743714
TRINITY_DN100637_c0_g1_i1	-2.25669736950718
TRINITY_DN100856_c0_g1_i1	-1.51280896072549
TRINITY_DN100882_c0_g1_i1	-2.16616267919544
TRINITY_DN100904_c0_g1_i1	-4.76259439883563
TRINITY_DN100915_c0_g2_i1	-2.2809545015706
TRINITY_DN101042_c0_g2_i1	-1.64097510009839
TRINITY_DN101047_c0_g1_i2	-2.71410051768367
TRINITY_DN101072_c0_g2_i2	-11.5147682607729
TRINITY_DN101087_c0_g1_i1	-1.49032265839124
TRINITY_DN101111_c0_g1_i2	-1.93160804704748
TRINITY_DN101116_c0_g3_i1	-8.23881305503595
TRINITY_DN101356_c0_g1_i1	-2.38835695371415
TRINITY_DN101437_c0_g1_i1	-0.889554107484702
TRINITY_DN101457_c0_g1_i1	-1.64517216160421
TRINITY_DN101542_c0_g1_i1	-0.816917680006736
TRINITY_DN101592_c0_g2_i1	-2.28482273734581
TRINITY_DN101751_c0_g1_i1	-3.03298527224099
TRINITY_DN10201_c0_g1_i1	-4.30363160537949
TRINITY_DN102016_c0_g1_i1	-1.07494971964498
TRINITY_DN102020_c0_g2_i1	-2.0305834670951
TRINITY_DN102065_c0_g1_i1	-2.18426882562322
TRINITY_DN102078_c0_g1_i1	-1.12739918471328
TRINITY_DN102094_c0_g2_i1	-2.27940516621663
TRINITY_DN102162_c0_g1_i1	-0.826168073840256
TRINITY_DN102272_c0_g1_i1	-1.50181615313803
TRINITY_DN102303_c0_g1_i1	-8.61836370984332
TRINITY_DN102362_c0_g1_i1	-1.11417603932905
TRINITY_DN102365_c0_g1_i1	-2.99726142397891
TRINITY_DN102409_c0_g1_i1	-3.91376339510439
TRINITY_DN102412_c0_g1_i1	-2.51276712620212
TRINITY_DN102444_c0_g1_i1	-1.83214870478165
