gene	logFC
TRINITY_DN126089_c1_g1_i2	-3.2403533371019
TRINITY_DN105911_c1_g1_i1	-1.92757538868282
TRINITY_DN134053_c4_g1_i1	-1.46474359994424
TRINITY_DN134505_c1_g8_i1	-1.91866774158693
TRINITY_DN106825_c0_g1_i1	-3.21792459333803
TRINITY_DN126137_c6_g8_i3	-1.83842679844823
TRINITY_DN132156_c4_g2_i1	-1.99860391739518
TRINITY_DN1740_c0_g1_i1	-2.58428285207513
TRINITY_DN133025_c0_g2_i6	-3.62170468331027
TRINITY_DN128966_c0_g1_i1	-2.43317833220278
TRINITY_DN119005_c4_g1_i1	-2.28171365641128
TRINITY_DN133376_c1_g1_i7	-2.17067520446215
TRINITY_DN130497_c4_g6_i3	-1.70612033376056
TRINITY_DN103720_c0_g1_i2	-1.98571381218707
TRINITY_DN97493_c0_g2_i1	-2.1103339023363
TRINITY_DN111790_c1_g2_i1	-3.42446153525917
TRINITY_DN134065_c2_g5_i3	-1.81924679813518
TRINITY_DN131071_c0_g1_i1	-2.41107616361864
TRINITY_DN127377_c4_g2_i1	-1.51228120960613
TRINITY_DN129342_c0_g1_i2	-2.43611377229659
TRINITY_DN81092_c0_g1_i1	-2.37954720234362
TRINITY_DN115726_c0_g4_i1	-2.47819702082279
TRINITY_DN121083_c0_g1_i2	-3.82640056722217
TRINITY_DN130174_c0_g1_i1	-2.01032300210325
TRINITY_DN105911_c1_g4_i1	-1.67041647277878
TRINITY_DN93145_c0_g1_i1	-1.8593824935798
